Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002354,Female,Yes,3+,Not Graduate,No,1890,4492,116,300,0,Rural,N
LP002355,Female,No,0,Graduate,No,20921,2343,619,180,0,Urban,N
LP002356,Male,No,2,Graduate,No,1732,106,328,300,1,Urban,N
LP002357,Female,Yes,3+,Graduate,Yes,21015,3154,492,240,1,Semiurban,Y
LP002358,Male,Yes,1,Not Graduate,No,9134,4053,448,300,1,Rural,Y
LP002359,Female,Yes,1,Not Graduate,No,12998,4801,177,360,1,Rural,Y
LP002360,Male,No,2,Not Graduate,Yes,12416,6139,386,300,1,Urban,Y
LP002361,Female,No,2,Graduate,Yes,1733,5580,531,180,1,Rural,N
LP002362,Female,No,2,Not Graduate,Yes,2891,214,235,300,1,Semiurban,Y
LP002363,Male,No,2,Not Graduate,Yes,12584,5400,218,300,1,Semiurban,Y
LP002364,Female,Yes,2,Not Graduate,No,10947,6875,309,240,1,Rural,Y
LP002365,Female,Yes,0,Not Graduate,Yes,15684,4289,696,240,1,Rural,N
LP002366,Male,Yes,0,Graduate,No,13382,4253,607,180,1,Semiurban,N
LP002367,Female,Yes,3+,Not Graduate,No,16338,8656,556,360,1,Rural,N
LP002368,Male,Yes,1,Not Graduate,No,18773,6247,570,360,1,Urban,N
LP002369,Male,Yes,0,Graduate,No,9402,6177,520,300,1,Rural,N
LP002370,Female,No,0,Graduate,No,14379,7269,210,360,1,Urban,Y
LP002371,Female,No,0,Not Graduate,Yes,18629,2372,338,240,0,Semiurban,N
LP002372,Female,Yes,3+,Graduate,No,11411,6834,389,180,1,Rural,Y
LP002373,Female,Yes,2,Not Graduate,No,1927,8783,551,180,1,Semiurban,N
LP002374,Female,No,3+,Graduate,No,2231,6617,155,240,1,Rural,N
LP002375,Female,No,1,Graduate,Yes,2299,5150,524,180,1,Urban,N
LP002376,Female,No,1,Not Graduate,No,24391,9075,649,300,1,Rural,N
LP002377,Male,No,1,Graduate,No,8525,8102,512,180,1,Semiurban,N
LP002378,Female,Yes,1,Not Graduate,Yes,15981,4158,532,360,1,Urban,N
LP002379,Male,Yes,0,Graduate,No,9124,7727,202,180,1,Rural,Y
LP002380,Female,Yes,0,Not Graduate,No,16461,5206,698,180,0,Semiurban,N
LP002381,Female,Yes,3+,Graduate,Yes,23267,303,198,240,1,Semiurban,Y
LP002382,Male,Yes,2,Graduate,No,24091,333,237,240,1,Rural,Y
LP002383,Female,No,1,Graduate,No,20422,4506,180,360,1,Semiurban,Y
LP002384,Female,Yes,3+,Graduate,No,21602,2331,501,240,0,Urban,N
LP002385,Male,No,0,Graduate,No,9732,4561,565,360,0,Rural,N
LP002386,Female,Yes,0,Not Graduate,No,4867,79,540,300,1,Urban,N
LP002387,Female,Yes,2,Graduate,Yes,22892,3763,525,360,1,Semiurban,N
LP002388,Female,Yes,2,Not Graduate,Yes,14762,5196,312,180,1,Semiurban,Y
LP002389,Male,Yes,2,Not Graduate,Yes,6729,732,587,360,1,Semiurban,N
LP002390,Female,Yes,3+,Not Graduate,No,20299,3976,508,300,1,Urban,N
LP002391,Female,No,0,Graduate,No,15247,5659,585,180,1,Semiurban,N
LP002392,Female,No,0,Not Graduate,No,20833,1384,686,360,0,Rural,N
LP002393,Female,No,2,Graduate,Yes,5761,2124,344,240,1,Rural,Y
LP002394,Male,Yes,1,Not Graduate,No,23029,6652,484,240,0,Semiurban,N
LP002395,Male,Yes,2,Not Graduate,No,4966,5283,324,240,1,Rural,Y
LP002396,Female,No,3+,Not Graduate,No,15285,7176,637,360,1,Urban,N
LP002397,Female,Yes,2,Not Graduate,Yes,4588,9390,357,360,1,Urban,Y
LP002398,Male,Yes,2,Not Graduate,Yes,14515,6605,425,300,1,Semiurban,Y
LP002399,Male,No,3+,Graduate,No,2615,5707,207,180,1,Rural,Y
LP002400,Female,Yes,2,Not Graduate,No,6078,2292,253,180,1,Rural,Y
LP002401,Male,No,0,Not Graduate,No,4090,8376,124,180,0,Semiurban,N
LP002402,Female,Yes,1,Graduate,Yes,8872,997,429,180,1,Urban,Y
LP002403,Male,No,2,Graduate,Yes,5073,4664,353,360,1,Semiurban,Y
LP002404,Male,Yes,3+,Graduate,Yes,4478,2357,111,360,1,Rural,Y
LP002405,Male,Yes,1,Not Graduate,No,12139,5491,619,300,0,Rural,N
LP002406,Male,No,3+,Not Graduate,Yes,10922,1679,157,180,1,Semiurban,Y
LP002407,Female,Yes,1,Not Graduate,No,12358,5715,236,360,1,Urban,Y
LP002408,Male,Yes,1,Not Graduate,No,24906,4886,278,360,1,Urban,Y
LP002409,Male,No,2,Not Graduate,Yes,6475,7440,97,360,1,Semiurban,Y
LP002410,Female,Yes,0,Not Graduate,No,6425,6821,317,360,0,Rural,N
LP002411,Male,No,2,Graduate,Yes,23176,3527,303,180,1,Urban,Y
LP002412,Male,Yes,3+,Graduate,No,24529,6813,136,180,1,Semiurban,Y
LP002413,Female,Yes,3+,Not Graduate,No,12286,2745,230,360,1,Rural,Y
LP002414,Male,Yes,1,Not Graduate,Yes,23287,4090,74,240,1,Urban,Y
LP002415,Female,Yes,1,Not Graduate,No,21314,6158,437,300,1,Urban,Y
LP002416,Female,No,0,Not Graduate,No,16216,8561,271,180,1,Semiurban,Y
LP002417,Female,Yes,2,Not Graduate,No,3495,7471,446,180,1,Rural,Y
LP002418,Female,No,3+,Graduate,No,23914,3743,560,240,1,Urban,N
LP002419,Male,Yes,1,Graduate,No,15344,9895,610,180,1,Semiurban,N
LP002420,Female,Yes,0,Not Graduate,No,5391,7008,489,240,1,Urban,Y
LP002421,Male,Yes,3+,Graduate,No,17022,3324,224,240,1,Rural,Y
LP002422,Male,Yes,1,Not Graduate,No,8645,8632,360,360,1,Urban,Y
LP002423,Male,No,3+,Not Graduate,Yes,9998,3257,323,180,0,Rural,N
LP002424,Male,No,0,Not Graduate,Yes,11054,226,84,300,1,Urban,Y
LP002425,Male,No,0,Graduate,No,3602,2401,266,240,1,Urban,Y
LP002426,Male,No,3+,Graduate,No,4530,4718,457,300,1,Semiurban,Y
LP002427,Male,Yes,2,Not Graduate,Yes,10024,1024,568,360,0,Urban,N
LP002428,Male,No,3+,Graduate,No,9607,5672,318,180,0,Rural,N
LP002429,Male,No,1,Graduate,Yes,18126,7727,687,360,1,Semiurban,N
LP002430,Male,Yes,2,Not Graduate,Yes,19768,5280,524,360,1,Rural,N
LP002431,Female,Yes,1,Graduate,Yes,16435,870,374,300,1,Rural,Y
LP002432,Female,Yes,3+,Graduate,No,11124,3199,405,300,1,Semiurban,Y
LP002433,Female,Yes,2,Not Graduate,No,24631,1745,139,240,1,Rural,Y
LP002434,Male,No,1,Not Graduate,No,17323,5270,91,180,1,Urban,Y
LP002435,Female,No,3+,Graduate,Yes,22214,8635,414,360,0,Semiurban,N
LP002436,Female,Yes,3+,Not Graduate,Yes,9363,5886,251,240,1,Urban,Y
LP002437,Female,Yes,2,Graduate,Yes,4609,5590,415,240,1,Urban,Y
LP002438,Male,Yes,3+,Not Graduate,No,20070,7897,337,360,1,Rural,Y
LP002439,Male,No,0,Not Graduate,Yes,13982,8664,652,360,1,Rural,N
LP002440,Male,No,1,Not Graduate,Yes,3050,8271,530,240,0,Urban,N
LP002441,Male,Yes,1,Not Graduate,No,2146,5158,686,360,1,Semiurban,N
LP002442,Female,Yes,3+,Graduate,Yes,24028,8431,550,360,1,Urban,N
LP002443,Female,No,3+,Not Graduate,Yes,22540,589,687,300,1,Urban,N
LP002444,Female,Yes,0,Not Graduate,No,14907,9552,101,180,1,Rural,Y
LP002445,Female,Yes,2,Not Graduate,No,14200,1884,152,240,1,Rural,Y
LP002446,Male,No,3+,Graduate,Yes,2037,5399,410,360,0,Urban,N
LP002447,Male,Yes,3+,Graduate,No,15666,8503,473,240,1,Urban,Y
LP002448,Male,No,3+,Not Graduate,Yes,8072,1076,254,180,1,Rural,Y
LP002449,Female,Yes,3+,Not Graduate,No,1734,7235,63,240,0,Urban,N
LP002450,Male,Yes,1,Not Graduate,Yes,15567,6837,665,240,1,Rural,N
LP002451,Male,No,3+,Not Graduate,No,11196,33,678,240,1,Urban,N
LP002452,Female,No,1,Not Graduate,Yes,15650,1841,519,300,1,Semiurban,N
LP002453,Female,Yes,3+,Not Graduate,No,24423,4481,515,180,1,Semiurban,N
LP002454,Male,No,2,Graduate,No,19258,8440,353,180,0,Urban,N
LP002455,Male,Yes,0,Not Graduate,No,3409,1134,654,240,1,Rural,N
LP002456,Male,Yes,2,Not Graduate,No,13650,7261,476,240,1,Urban,Y
LP002457,Male,No,3+,Not Graduate,No,1580,5298,159,180,1,Urban,N
LP002458,Male,Yes,3+,Not Graduate,No,3583,7017,614,360,1,Rural,N
LP002459,Male,Yes,3+,Not Graduate,No,14878,7771,564,300,1,Urban,N
LP002460,Female,No,2,Not Graduate,Yes,16717,8567,117,180,1,Rural,Y
LP002461,Female,No,3+,Graduate,Yes,19574,8915,295,240,1,Urban,Y
LP002462,Female,Yes,2,Graduate,No,18640,1913,438,360,1,Rural,Y
LP002463,Male,No,1,Graduate,No,4170,4297,699,360,1,Urban,N
LP002464,Female,No,0,Graduate,Yes,5251,1942,357,360,1,Semiurban,Y
LP002465,Male,No,0,Graduate,Yes,13244,4004,401,300,1,Rural,Y
LP002466,Male,No,2,Graduate,No,6761,1331,115,300,1,Semiurban,Y
LP002467,Female,Yes,1,Not Graduate,Yes,16191,7890,509,180,1,Rural,N
LP002468,Male,Yes,2,Not Graduate,Yes,8352,4588,396,180,1,Rural,Y
LP002469,Male,Yes,1,Not Graduate,No,2994,337,374,180,1,Rural,Y
LP002470,Female,No,3+,Not Graduate,No,23624,7066,648,180,1,Rural,N
LP002471,Female,No,1,Not Graduate,No,18785,7813,82,240,1,Urban,Y
LP002472,Female,No,1,Not Graduate,Yes,2172,8983,117,300,1,Urban,N
LP002473,Male,No,1,Graduate,No,10130,3611,236,360,0,Rural,N
LP002474,Female,No,0,Not Graduate,No,11768,3700,241,240,1,Urban,Y
LP002475,Female,No,1,Graduate,Yes,1944,9708,262,180,0,Rural,N
LP002476,Male,No,3+,Graduate,No,10657,6118,649,180,1,Rural,N
LP002477,Female,Yes,3+,Not Graduate,Yes,13482,7105,477,240,0,Semiurban,N
LP002478,Female,Yes,3+,Not Graduate,Yes,10155,2673,400,360,1,Rural,Y
LP002479,Female,No,1,Not Graduate,Yes,20082,2122,157,300,1,Rural,Y
LP002480,Male,No,2,Not Graduate,Yes,3787,7082,289,300,0,Urban,N
LP002481,Male,No,2,Not Graduate,Yes,13457,8250,265,360,1,Rural,Y
LP002482,Male,Yes,3+,Not Graduate,Yes,5508,2062,226,300,1,Rural,Y
LP002483,Male,Yes,0,Not Graduate,No,13196,1254,614,180,1,Semiurban,N
LP002484,Female,No,2,Graduate,No,10604,3688,379,180,1,Urban,Y
LP002485,Male,No,1,Not Graduate,No,1996,3748,610,180,1,Urban,N
LP002486,Male,Yes,2,Not Graduate,Yes,2963,6342,675,180,1,Semiurban,N
LP002487,Female,Yes,3+,Graduate,No,24712,4130,499,360,1,Rural,Y
LP002488,Female,Yes,0,Not Graduate,Yes,22137,4257,656,300,1,Semiurban,N
LP002489,Female,Yes,2,Not Graduate,No,13959,3029,496,300,0,Urban,N
LP002490,Male,No,2,Graduate,Yes,18377,2846,586,240,1,Semiurban,N
LP002491,Male,Yes,3+,Not Graduate,No,22949,8662,693,360,1,Urban,N
LP002492,Male,Yes,0,Not Graduate,Yes,23314,4035,228,300,1,Semiurban,Y
LP002493,Female,No,0,Not Graduate,No,19310,2899,444,300,0,Rural,N
LP002494,Female,Yes,3+,Not Graduate,Yes,11384,9638,194,240,1,Rural,Y
LP002495,Male,Yes,1,Not Graduate,No,19677,4443,247,180,0,Urban,N
LP002496,Female,Yes,2,Not Graduate,Yes,4223,4789,133,300,1,Semiurban,Y
LP002497,Female,No,1,Graduate,No,18542,912,134,180,1,Urban,Y
LP002498,Female,Yes,2,Not Graduate,No,6261,4242,506,240,1,Rural,N
LP002499,Male,No,2,Not Graduate,No,9130,7541,525,300,1,Urban,N
LP002500,Female,No,1,Graduate,Yes,17875,1711,302,180,1,Rural,Y
